ID,type,typeNum,region,regionNum,province,provinceNum,district,postalCode,localityType,bedroomCount,netHabitableSurface,condition,conditionNum,bathroomCount,showerRoomCount,toiletCount,hasLift,fireplaceExists,hasSwimmingPool,hasAirConditioning,hasGarden,gardenSurface,hasTerrace,terraceSurface,price
10617473,APARTMENT,2,Flanders,2,West Flanders,6,Veurne,8660,4,1.0,45.0,GOOD,3,1.0,0.0,1.0,1,1,0,0,0,0.0,1,10.0,249000.0
10617475,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1325,4,2.0,85.0,AS_NEW,1,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,235000.0
10617474,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1325,4,3.0,110.0,AS_NEW,1,0.0,1.0,1.0,0,0,0,0,0,0.0,1,43.0,299000.0
10617477,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1325,4,3.0,135.0,AS_NEW,1,0.0,2.0,2.0,0,0,0,0,0,0.0,1,8.0,317000.0
10486442,HOUSE,1,Wallonie,3,Hainaut,7,Tournai,7500,3,5.0,330.0,GOOD,3,3.0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,650000.0
10617487,APARTMENT,2,Flanders,2,West Flanders,6,Ieper,8900,3,2.0,177.0,GOOD,3,1.0,0.0,2.0,0,0,0,0,0,0.0,0,0.0,557575.0
10617542,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9000,1,3.0,110.0,JUST_RENOVATED,2,1.0,0.0,1.0,0,1,0,0,0,0.0,1,0.0,275000.0
10617541,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9040,2,3.0,110.0,JUST_RENOVATED,2,0.0,0.0,0.0,0,1,0,0,0,0.0,1,0.0,275000.0
10617552,APARTMENT,2,Wallonie,3,Hainaut,7,Tournai,7600,3,3.0,117.0,JUST_RENOVATED,2,1.0,1.0,2.0,0,0,0,0,0,0.0,0,0.0,292000.0
10617553,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2160,4,1.0,68.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,1,0.0,238000.0
10617556,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1480,4,2.0,90.0,AS_NEW,1,2.0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,299000.0
10617569,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3945,4,2.0,124.0,GOOD,3,1.0,0.0,0.0,0,1,0,0,0,0.0,1,0.0,225000.0
10617575,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3945,4,2.0,94.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,160.0,1,14.0,252000.0
10617574,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3945,4,2.0,94.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,160.0,1,14.0,252000.0
10617591,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1560,4,2.0,92.0,GOOD,3,1.0,0.0,1.0,1,0,0,0,0,0.0,0,0.0,295000.0
10617618,APARTMENT,2,Flanders,2,East Flanders,3,Sint-Niklaas,9100,3,1.0,50.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,1,4.0,169900.0
10617583,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2600,3,3.0,125.0,GOOD,3,1.0,0.0,1.0,1,1,0,0,1,0.0,1,6.0,269000.0
10617604,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1000,1,4.0,200.0,JUST_RENOVATED,2,2.0,2.0,2.0,1,0,0,0,0,0.0,1,10.0,854000.0
10617614,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2660,4,2.0,105.0,UNKNOWN,0,2.0,0.0,3.0,0,1,0,0,0,0.0,0,0.0,199000.0
10617620,APARTMENT,2,Flanders,2,West Flanders,6,Roeselare,8800,3,3.0,330.0,AS_NEW,1,2.0,1.0,3.0,1,0,0,0,0,0.0,1,110.0,1025000.0
10224414,HOUSE,1,Flanders,2,Antwerp,2,Antwerp,2100,3,4.0,209.0,AS_NEW,1,2.0,0.0,0.0,0,0,0,0,1,1.0,0,0.0,412000.0
10617623,HOUSE,1,Flanders,2,West Flanders,6,Brugge,8200,3,4.0,141.0,AS_NEW,1,1.0,1.0,2.0,0,0,0,0,0,0.0,1,0.0,398000.0
10617639,APARTMENT,2,Wallonie,3,Namur,10,Namur,5000,1,2.0,80.0,GOOD,3,1.0,0.0,1.0,1,1,0,0,0,0.0,0,0.0,185000.0
10617637,APARTMENT,2,Flanders,2,East Flanders,3,Sint-Niklaas,9100,3,2.0,130.0,TO_BE_DONE_UP,4,1.0,0.0,0.0,0,0,0,0,0,0.0,1,8.0,349000.0
10617642,APARTMENT,2,Flanders,2,Flemish Brabant,4,Leuven,3270,4,2.0,76.0,GOOD,3,1.0,0.0,2.0,0,1,0,0,0,0.0,0,0.0,295000.0
10617643,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2018,2,2.0,148.0,TO_BE_DONE_UP,4,1.0,0.0,0.0,1,1,0,0,0,0.0,0,0.0,349000.0
10617650,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1050,2,3.0,200.0,UNKNOWN,0,2.0,0.0,0.0,1,0,0,0,0,0.0,1,8.0,790000.0
10617651,APARTMENT,2,Flanders,2,Antwerp,2,Mechelen,2220,4,3.0,222.0,UNKNOWN,0,2.0,1.0,2.0,1,1,0,0,0,0.0,1,55.0,835000.0
10617644,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1030,2,2.0,76.0,TO_BE_DONE_UP,4,1.0,0.0,1.0,0,1,0,0,0,0.0,1,0.0,249000.0
10617652,APARTMENT,2,Flanders,2,Antwerp,2,Mechelen,2220,4,3.0,239.0,UNKNOWN,0,2.0,1.0,2.0,1,1,0,0,0,0.0,1,58.0,1150000.0
10617653,APARTMENT,2,Flanders,2,Antwerp,2,Mechelen,2220,4,3.0,192.0,UNKNOWN,0,2.0,1.0,2.0,1,1,0,0,0,0.0,1,44.0,875000.0
10617665,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,2.0,77.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,337.0,1,15.0,335000.0
10617667,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,1.0,92.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,40.0,1,15.0,370000.0
10617670,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,1.0,84.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,40.0,1,10.0,365000.0
10617669,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,2.0,84.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,337.0,1,13.0,360000.0
10617654,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2000,1,2.0,75.0,UNKNOWN,0,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,295000.0
10617668,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,2.0,80.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,337.0,1,13.0,355000.0
10617666,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,1.0,92.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,50.0,1,20.0,380000.0
10617684,APARTMENT,2,Wallonie,3,Liège,8,Liège,4053,2,2.0,118.0,AS_NEW,1,1.0,1.0,1.0,1,0,0,0,0,0.0,1,8.0,380000.0
10617702,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2640,4,1.0,72.0,GOOD,3,1.0,0.0,1.0,0,1,0,0,1,100.0,1,20.0,215000.0
10617716,APARTMENT,2,Flanders,2,East Flanders,3,Sint-Niklaas,9100,3,1.0,79.0,UNKNOWN,0,1.0,0.0,2.0,1,1,0,0,0,0.0,0,0.0,245000.0
10486638,APARTMENT,2,Flanders,2,West Flanders,6,Brugge,8300,3,2.0,86.0,TO_BE_DONE_UP,4,2.0,0.0,1.0,1,0,0,0,0,0.0,1,45.0,995000.0
10617746,APARTMENT,2,Flanders,2,West Flanders,6,Oostend,8460,4,2.0,110.0,GOOD,3,0.0,0.0,1.0,0,0,0,0,1,0.0,1,0.0,209000.0
10617777,APARTMENT,2,Flanders,2,East Flanders,3,Aalst,9300,3,3.0,100.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,1,10.0,215000.0
10355615,APARTMENT,2,Wallonie,3,Luxembourg,9,Bastogne,6600,3,2.0,80.0,UNKNOWN,0,0.0,1.0,1.0,1,1,0,0,0,0.0,1,0.0,249000.0
10617724,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1080,2,2.0,95.0,UNKNOWN,0,1.0,0.0,1.0,0,1,0,0,0,0.0,0,0.0,255000.0
10617736,APARTMENT,2,Wallonie,3,Luxembourg,9,Bastogne,6600,3,2.0,81.0,UNKNOWN,0,0.0,1.0,0.0,1,1,0,0,0,0.0,1,0.0,265000.0
10617784,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1000,1,3.0,230.0,AS_NEW,1,2.0,0.0,3.0,1,1,0,0,0,0.0,0,0.0,995000.0
10617800,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2018,2,2.0,92.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,1,11.0,325000.0
10617786,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2000,1,1.0,100.0,AS_NEW,1,1.0,0.0,1.0,0,0,0,0,0,0.0,1,17.0,298000.0
10617803,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1120,4,1.0,70.0,UNKNOWN,0,1.0,0.0,1.0,0,0,0,0,0,0.0,1,21.0,185000.0
10617822,APARTMENT,2,Flanders,2,Antwerp,2,Mechelen,2580,4,2.0,106.0,UNKNOWN,0,1.0,0.0,2.0,0,1,0,0,0,0.0,1,0.0,279000.0
10617834,HOUSE,1,Flanders,2,Antwerp,2,Mechelen,2580,4,2.0,130.0,TO_RENOVATE,5,1.0,0.0,1.0,0,1,0,0,1,505.0,0,0.0,365000.0
10617823,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1030,2,2.0,113.0,GOOD,3,0.0,1.0,1.0,1,1,0,0,0,0.0,1,7.0,319000.0
10617839,APARTMENT,2,Wallonie,3,Liège,8,Waremme,4300,3,2.0,82.0,GOOD,3,1.0,0.0,0.0,1,0,0,0,0,0.0,1,4.0,229000.0
10617848,APARTMENT,2,Flanders,2,West Flanders,6,Veurne,8670,4,2.0,85.0,AS_NEW,1,0.0,0.0,0.0,0,0,0,0,0,0.0,1,3.0,440000.0
10617846,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1190,4,1.0,65.0,TO_RENOVATE,5,1.0,0.0,1.0,1,0,0,0,0,0.0,1,3.0,215000.0
10617882,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2140,4,2.0,65.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,1,70.0,0,0.0,295000.0
10617885,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2140,4,2.0,70.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,269000.0
10617881,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2140,4,2.0,70.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,269000.0
10618026,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1040,2,3.0,104.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,1,4.0,440000.0
10617902,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1180,4,1.0,68.0,TO_BE_DONE_UP,4,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,230000.0
10618044,APARTMENT,2,Wallonie,3,Hainaut,7,Tournai,7500,3,1.0,77.0,GOOD,3,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,129000.0
10618031,APARTMENT,2,Flanders,2,Antwerp,2,Turnhout,2300,3,2.0,135.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,1,13.0,279000.0
10618042,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1180,4,4.0,125.0,GOOD,3,2.0,1.0,2.0,0,0,0,0,0,0.0,1,2.0,460000.0
10618047,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1390,4,3.0,215.0,TO_BE_DONE_UP,4,2.0,0.0,3.0,0,1,0,0,1,650.0,1,50.0,449000.0
10618062,APARTMENT,2,Flanders,2,East Flanders,3,Sint-Niklaas,9190,4,2.0,78.0,GOOD,3,1.0,0.0,0.0,1,0,0,0,0,0.0,1,7.0,228000.0
10618069,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1070,2,3.0,113.0,AS_NEW,1,2.0,0.0,2.0,1,0,0,0,0,0.0,1,12.0,438000.0
10618071,HOUSE,1,Wallonie,3,Hainaut,7,Mons,7331,4,1.0,50.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,80000.0
10618088,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2650,4,2.0,81.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,1,13.0,249500.0
10618086,APARTMENT,2,Flanders,2,Antwerp,2,Turnhout,2200,3,3.0,149.0,GOOD,3,2.0,0.0,0.0,0,1,0,0,0,0.0,1,0.0,289000.0
10618100,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1000,1,3.0,138.0,JUST_RENOVATED,2,1.0,0.0,2.0,0,1,0,0,0,0.0,0,0.0,585000.0
10618123,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1130,4,1.0,77.0,JUST_RENOVATED,2,1.0,0.0,1.0,0,1,0,0,0,0.0,1,30.0,240000.0
10618094,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1600,3,2.0,84.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,1,20.0,285000.0
10618119,APARTMENT,2,Wallonie,3,Namur,10,Namur,5100,3,1.0,69.0,UNKNOWN,0,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,189000.0
10618146,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,2.0,107.0,AS_NEW,1,1.0,0.0,2.0,0,0,0,0,0,0.0,1,6.0,345000.0
10618126,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2100,3,3.0,149.0,GOOD,3,1.0,0.0,0.0,1,0,0,0,0,0.0,1,25.0,299000.0
10618137,APARTMENT,2,Flanders,2,West Flanders,6,Oostend,8420,4,2.0,92.0,GOOD,3,0.0,0.0,1.0,1,0,0,0,0,0.0,1,0.0,385000.0
10618162,APARTMENT,2,Flanders,2,West Flanders,6,Ieper,8900,3,2.0,84.0,GOOD,3,1.0,0.0,1.0,1,0,0,0,0,0.0,1,6.0,255000.0
10618164,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9000,1,1.0,75.0,AS_NEW,1,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,366000.0
10618198,APARTMENT,2,Wallonie,3,Liège,8,Liège,4000,1,3.0,138.0,UNKNOWN,0,1.0,0.0,1.0,0,0,0,0,0,0.0,1,10.0,295000.0
10618170,APARTMENT,2,Wallonie,3,Liège,8,Liège,4040,2,2.0,75.0,GOOD,3,0.0,1.0,1.0,1,1,0,0,0,0.0,1,12.0,149500.0
10618180,APARTMENT,2,Wallonie,3,Walloon Brabant,11,Nivelles,1400,3,2.0,80.0,UNKNOWN,0,1.0,0.0,1.0,0,0,0,0,0,0.0,1,6.0,195000.0
10618267,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2000,1,3.0,149.0,GOOD,3,2.0,0.0,2.0,1,1,0,0,0,0.0,1,21.0,568000.0
10618263,HOUSE,1,Wallonie,3,Walloon Brabant,11,Nivelles,1470,4,2.0,120.0,AS_NEW,1,1.0,0.0,1.0,0,1,0,0,0,0.0,1,0.0,265000.0
10618204,APARTMENT,2,Wallonie,3,Liège,8,Waremme,4219,4,2.0,90.0,UNKNOWN,0,0.0,1.0,1.0,0,0,1,0,0,0.0,1,4.0,335000.0
10618211,APARTMENT,2,Wallonie,3,Liège,8,Liège,4032,2,2.0,70.0,GOOD,3,1.0,1.0,2.0,0,0,0,0,1,49.0,0,0.0,180000.0
10618275,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1083,2,2.0,81.0,AS_NEW,1,0.0,1.0,1.0,0,1,0,0,1,300.0,1,9.0,255000.0
10618291,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,2.0,94.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,1,10.0,355000.0
10618277,APARTMENT,2,Flanders,2,Antwerp,2,Mechelen,2830,4,1.0,158.0,TO_RENOVATE,5,0.0,0.0,0.0,0,1,0,0,0,0.0,0,0.0,280000.0
10618276,APARTMENT,2,Flanders,2,Antwerp,2,Mechelen,2830,4,1.0,100.0,TO_RENOVATE,5,1.0,0.0,1.0,0,1,0,0,0,0.0,0,0.0,220000.0
10618292,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,2.0,96.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,1,10.0,360000.0
10618289,APARTMENT,2,Flanders,2,West Flanders,6,Kortrijk,8790,4,1.0,43.0,GOOD,3,1.0,0.0,1.0,1,0,0,0,0,0.0,1,0.0,149000.0
10618308,HOUSE,1,Flanders,2,West Flanders,6,Ieper,8970,4,3.0,167.0,TO_RENOVATE,5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,148700.0
10618293,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1780,4,2.0,96.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,1,10.0,355000.0
10618367,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9040,2,2.0,105.0,GOOD,3,1.0,0.0,1.0,1,1,0,0,0,0.0,1,85.0,365000.0
10487287,HOUSE,1,Flanders,2,East Flanders,3,Oudenaarde,9700,3,3.0,139.0,TO_RENOVATE,5,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,395000.0
10618424,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1200,3,3.0,142.0,GOOD,3,2.0,1.0,2.0,1,0,0,0,1,60.0,1,20.0,549000.0
10618315,APARTMENT,2,Wallonie,3,Hainaut,7,Charleroi,7170,4,2.0,82.0,UNKNOWN,0,0.0,1.0,1.0,1,1,0,0,0,0.0,1,0.0,225000.0
10618423,APARTMENT,2,Flanders,2,Antwerp,2,Turnhout,2300,3,3.0,128.0,GOOD,3,1.0,0.0,0.0,1,0,0,0,0,0.0,1,0.0,225000.0
10618431,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2018,2,2.0,120.0,UNKNOWN,0,1.0,0.0,1.0,0,0,0,0,0,0.0,1,7.0,325000.0
10618435,APARTMENT,2,Wallonie,3,Hainaut,7,Ath,7800,3,2.0,93.0,GOOD,3,1.0,0.0,1.0,0,1,0,0,0,0.0,0,0.0,175000.0
10618527,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2610,4,3.0,95.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,1,4.0,269000.0
10487393,HOUSE,1,Flanders,2,East Flanders,3,Oudenaarde,9600,3,3.0,147.0,TO_RENOVATE,5,1.0,0.0,1.0,0,1,0,0,1,0.0,1,0.0,395000.0
10356397,HOUSE,1,Wallonie,3,Namur,10,Philippeville,5600,3,6.0,365.0,AS_NEW,1,3.0,3.0,4.0,0,0,1,0,0,0.0,1,0.0,850000.0
10618544,APARTMENT,2,Flanders,2,Flemish Brabant,4,Halle-Vilvoorde,1785,4,1.0,58.0,AS_NEW,1,1.0,0.0,0.0,1,0,0,0,0,0.0,1,6.0,244900.0
10618541,HOUSE,1,Brussels,1,Brussels,1,Brussels,1060,2,5.0,350.0,GOOD,3,3.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,790000.0
10618555,APARTMENT,2,Wallonie,3,Hainaut,7,Charleroi,6000,1,3.0,106.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,1,0.0,145000.0
10618546,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1050,2,3.0,147.0,AS_NEW,1,2.0,2.0,2.0,1,0,0,0,0,0.0,1,6.0,695000.0
10618545,APARTMENT,2,Flanders,2,West Flanders,6,Oostend,8400,3,1.0,60.0,GOOD,3,1.0,0.0,1.0,1,1,0,0,0,0.0,0,0.0,190000.0
10618556,APARTMENT,2,Wallonie,3,Hainaut,7,Charleroi,6220,4,2.0,115.0,GOOD,3,1.0,0.0,1.0,0,1,0,0,0,0.0,0,0.0,135000.0
10618572,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2640,4,3.0,112.0,GOOD,3,11.0,0.0,0.0,1,1,0,0,0,0.0,1,0.0,319000.0
10618558,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1050,2,1.0,30.0,UNKNOWN,0,1.0,0.0,0.0,0,1,0,0,0,0.0,0,0.0,125000.0
10356427,HOUSE,1,Brussels,1,Brussels,1,Brussels,1020,2,2.0,180.0,GOOD,3,1.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,359000.0
10618579,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2100,3,1.0,58.0,AS_NEW,1,1.0,0.0,1.0,1,1,0,0,0,0.0,1,4.0,135000.0
10618577,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2110,4,2.0,71.0,GOOD,3,1.0,0.0,1.0,0,1,0,0,0,0.0,1,2.0,219000.0
10618598,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3500,3,3.0,125.0,UNKNOWN,0,1.0,0.0,1.0,1,0,0,0,0,0.0,0,0.0,305000.0
10618627,APARTMENT,2,Flanders,2,West Flanders,6,Brugge,8211,4,2.0,100.0,UNKNOWN,0,1.0,0.0,2.0,0,0,0,0,0,0.0,1,44.0,275000.0
10618584,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2600,3,2.0,113.0,TO_BE_DONE_UP,4,1.0,0.0,0.0,0,1,0,0,1,115.0,0,0.0,315000.0
10618586,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2600,3,2.0,85.0,UNKNOWN,0,1.0,0.0,0.0,1,0,0,0,0,0.0,1,16.0,200000.0
10618643,APARTMENT,2,Flanders,2,West Flanders,6,Roeselare,8840,4,2.0,90.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,201000.0
10618648,APARTMENT,2,Flanders,2,East Flanders,3,Dendermonde,9290,4,2.0,120.0,GOOD,3,1.0,0.0,2.0,0,0,0,0,0,0.0,1,0.0,249000.0
10618665,APARTMENT,2,Flanders,2,East Flanders,3,Sint-Niklaas,9100,3,2.0,113.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,1,11.0,220000.0
10618673,APARTMENT,2,Flanders,2,West Flanders,6,Brugge,8000,1,2.0,80.0,AS_NEW,1,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,245000.0
10618653,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2140,4,2.0,80.0,TO_BE_DONE_UP,4,1.0,0.0,1.0,1,1,0,0,0,0.0,1,13.0,185000.0
10618644,APARTMENT,2,Flanders,2,West Flanders,6,Roeselare,8840,4,2.0,90.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,195000.0
10618681,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2650,4,2.0,82.0,JUST_RENOVATED,2,1.0,0.0,1.0,0,1,0,0,0,0.0,1,6.0,299000.0
10618699,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1140,4,1.0,62.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,1,5.0,275000.0
10618674,APARTMENT,2,Flanders,2,Antwerp,2,Mechelen,2830,4,2.0,89.0,AS_NEW,1,1.0,0.0,1.0,0,1,0,0,0,0.0,1,0.0,258000.0
10618720,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1040,2,1.0,90.0,TO_BE_DONE_UP,4,0.0,1.0,0.0,0,1,0,0,0,0.0,0,0.0,350000.0
10618725,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1040,2,2.0,95.0,UNKNOWN,0,1.0,0.0,0.0,1,1,0,0,0,0.0,1,8.0,295000.0
10618728,HOUSE,1,Brussels,1,Brussels,1,Brussels,1000,1,1.0,80.0,UNKNOWN,0,1.0,0.0,1.0,0,1,0,0,1,15.0,1,10.0,375000.0
10618750,APARTMENT,2,Flanders,2,West Flanders,6,Roeselare,8800,3,2.0,99.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,1,68.0,1,15.0,225000.0
10618730,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1083,2,1.0,65.0,TO_BE_DONE_UP,4,0.0,1.0,0.0,0,1,0,0,0,0.0,0,0.0,159000.0
10618751,APARTMENT,2,Flanders,2,West Flanders,6,Roeselare,8800,3,2.0,99.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,1,68.0,1,15.0,240000.0
10618754,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1070,2,3.0,130.0,AS_NEW,1,2.0,1.0,2.0,1,0,0,0,0,0.0,1,0.0,399000.0
10618759,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3800,3,1.0,62.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,1,16.0,239000.0
10618757,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3800,3,1.0,61.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,1,12.0,237000.0
10618758,APARTMENT,2,Flanders,2,Limburg,5,Hasselt,3800,3,1.0,59.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,0,0.0,1,11.0,235000.0
10618769,APARTMENT,2,Brussels,1,Brussels,1,Brussels,1190,4,2.0,105.0,UNKNOWN,0,0.0,1.0,1.0,1,1,0,0,0,0.0,1,5.0,300000.0
10618763,HOUSE,1,Wallonie,3,Luxembourg,9,Bastogne,6690,4,4.0,315.0,JUST_RENOVATED,2,1.0,0.0,2.0,0,0,0,0,1,25.0,1,20.0,299000.0
10618779,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2950,4,2.0,78.0,GOOD,3,1.0,0.0,1.0,0,0,0,0,0,0.0,0,0.0,215000.0
10618782,APARTMENT,2,Flanders,2,Antwerp,2,Antwerp,2018,2,1.0,55.0,AS_NEW,1,1.0,0.0,1.0,1,0,0,0,0,0.0,0,0.0,224000.0
10618795,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9940,4,2.0,88.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,106.0,1,10.0,281570.0
10618797,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9940,4,2.0,92.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,0.0,1,26.0,298820.0
10618794,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9940,4,2.0,102.0,UNKNOWN,0,1.0,0.0,1.0,1,1,0,0,1,117.0,1,10.0,326111.0
10618793,APARTMENT,2,Flanders,2,East Flanders,3,Gent,9080,2,2.0,100.0,UNKNOWN,0,1.0,1.0,1.0,1,1,0,0,0,0.0,0,0.0,315000.0
